time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2022-12-12 12:13:56.548 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,82, , , , , , , , ,3,47,26, , , ,24,33,25, ,21, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23547277,29045673984,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23547277,1670831874399,,, , , , , , , , , ,3145728,23547246,2,2,2,2, , , , , , ,2, ,3,1, , ,1, , , , , , , , , ,5555,2, , , , , , , , ,535253928,1, , , , , , ,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,4, , ,50,12,6, , , , , , , , , 
2022-12-12 12:14:56.550 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,28, , , , , , , , ,3,47,26, , , ,24,33,25, ,14, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23547277,29045600256,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23547277,1670831874399,,, , , , , , , , , ,3145728,23547246, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,18,402203728,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-12 12:15:56.552 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,28, , , , , , , , ,3,47,26, , , ,24,33,25, ,14, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23547277,29045522432,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23547277,1670831874399,,, , , , , , , , , ,3145728,23547246, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,594093136,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-12 12:16:56.554 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,28, , , , , , , , ,3,47,26, , , ,24,33,25, ,14, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23547277,29045374976,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23547277,1670831874399,,, , , , , , , , , ,3145728,23547246, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,16,461041584,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-12 12:17:56.557 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,28, , , , , , , , ,3,47,26, , , ,24,33,25, ,14, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23547277,29045329920,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23547277,1670831874399,,, , , , , , , , , ,3145728,23547246, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,10,327604120,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-12 12:18:56.558 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,82, , , , , , , , ,3,47,26, , , ,24,33,25, ,21, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23552832,29045239808,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23552832,1670831874399,,, , , , , , , , , ,3145728,23552801,4,4,4,4, , , , , , ,2, ,3,1, , ,1, , , , , , , , , ,5555,2, , , , , , , , ,521590680,1, , , , , , ,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,4, , ,50,12,6, , , , , , , , , 
2022-12-12 12:19:56.560 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,28, , , , , , , , ,3,47,26, , , ,24,33,25, ,14, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23552832,29045129216,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23552832,1670831874399,,, , , , , , , , , ,3145728,23552801, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,9,388688648,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-12 12:20:56.561 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,28, , , , , , , , ,3,47,26, , , ,24,33,25, ,14, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23552832,29045121024,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23552832,1670831874399,,, , , , , , , , , ,3145728,23552801, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,580578056,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-12 12:21:56.563 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,28, , , , , , , , ,3,47,26, , , ,24,33,25, ,14, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23552832,29044977664,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23552832,1670831874399,,, , , , , , , , , ,3145728,23552801, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,10,447291000, , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-12 12:22:56.566 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,28, , , , , , , , ,3,47,26, , , ,24,33,25, ,14, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23552832,29044662272,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23552832,1670831874399,,, , , , , , , , , ,3145728,23552801, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,10,314595576, , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-12 12:23:56.568 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,82, , , , , , , , ,3,47,26, , , ,24,33,25, ,21, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23558387,29045075968,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23558387,1670831874399,,, , , , , , , , , ,3145728,23558356,1,1,1,1, , , , , , ,2, ,3,1, , ,1, , , , , , , , , ,5555,2, , , , , , , , ,508582136, , , , , , , ,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,4, , ,50,12,6, , , , , , , , , 
2022-12-12 12:24:56.569 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,28, , , , , , , , ,3,47,26, , , ,24,33,25, ,14, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23558387,29044436992,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23558387,1670831874399,,, , , , , , , , , ,3145728,23558356, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,9,378161384, , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-12 12:25:56.573 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,28, , , , , , , , ,3,47,26, , , ,24,33,25, ,14, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23558387,29044363264,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23558387,1670831874399,,, , , , , , , , , ,3145728,23558356, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,569002216,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-12 12:26:56.575 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,28, , , , , , , , ,3,47,26, , , ,24,33,25, ,14, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23558387,29041831936,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23558387,1670831874399,,, , , , , , , , , ,3145728,23558356, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,9,435732984,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-12 12:27:56.578 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,28, , , , , , , , ,3,47,26, , , ,24,33,25, ,14, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23558387,29040136192,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23558387,1670831874399,,, , , , , , , , , ,3145728,23558356, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,10,302936200,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-12 12:28:56.580 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,82, , , , , , , , ,3,47,26, , , ,24,33,25, ,21, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23563942,29038616576,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23563942,1670831874399,,, , , , , , , , , ,3145728,23563911,1,1,1,1, , , , , , ,2, ,3,1, , ,1, , , , , , , , , ,5555,2, , , , , , , , ,496922760,1, , , , , , ,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,4, , ,50,12,6, , , , , , , , , 
2022-12-12 12:29:56.583 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,28, , , , , , , , ,3,47,26, , , ,24,33,25, ,14, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23563942,29037178880,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23563942,1670831874399,,, , , , , , , , , ,3145728,23563911, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,11,365610664,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-12 12:30:56.585 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,28, , , , , , , , ,3,47,26, , , ,24,33,25, ,14, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23563942,29035847680,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23563942,1670831874399,,, , , , , , , , , ,3145728,23563911, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,557500072,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-12 12:31:56.589 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,28, , , , , , , , ,3,47,26, , , ,24,33,25, ,14, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23563942,29035548672,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23563942,1670831874399,,, , , , , , , , , ,3145728,23563911, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,11,424373624,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-12 12:32:56.594 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,28, , , , , , , , ,3,47,26, , , ,24,33,25, ,14, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23563942,29034921984,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23563942,1670831874399,,, , , , , , , , , ,3145728,23563911, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,9,292189400,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-12 12:33:56.596 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,82, , , , , , , , ,3,47,26, , , ,24,33,25, ,21, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23569497,29034516480,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23569497,1670831874399,,, , , , , , , , , ,3145728,23569466,3,3,3,3, , , , , , ,2, ,3,1, , ,1, , , , , , , , , ,5555,2, , , , , , , , ,486175960,1, , , , , , ,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,4, , ,50,12,6, , , , , , , , , 
2022-12-12 12:34:56.600 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,28, , , , , , , , ,3,47,26, , , ,24,33,25, ,14, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23569497,29033799680,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23569497,1670831874399,,, , , , , , , , , ,3145728,23569466, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,14,352863752,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-12 12:35:56.604 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,28, , , , , , , , ,3,47,26, , , ,24,33,25, ,14, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23569497,29033644032,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23569497,1670831874399,,, , , , , , , , , ,3145728,23569466, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,543704584,2, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-12 12:36:56.608 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,28, , , , , , , , ,3,47,26, , , ,24,33,25, ,14, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23569497,29032157184,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23569497,1670831874399,,, , , , , , , , , ,3145728,23569466, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,13,410734320,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-12 12:37:56.610 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,26, , , , , , , , ,3,47,26, , , ,24,33,25, ,13, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23569497,29032083456,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23569497,1670831874399,,, , , , , , , , , ,3145728,23569466, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,16,277534936,1, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22,4, , , , , , , , , , 
2022-12-12 12:38:56.612 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,82, , , , , , , , ,3,47,26, , , ,24,33,25, ,21, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23575052,29031993344,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23575052,1670831874399,,, , , , , , , , , ,3145728,23575021,1,1,1,1, , , , , , ,2, ,3,1, , ,1, , , , , , , , , ,5555,2, , , , , , , , ,471521496,1, , , , , , ,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,4, , ,50,12,6, , , , , , , , , 
2022-12-12 12:39:56.614 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,28, , , , , , , , ,3,47,26, , , ,24,33,25, ,14, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23575052,29031915520,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23575052,1670831874399,,, , , , , , , , , ,3145728,23575021, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,10,338293672, , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-12 12:40:56.616 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,28, , , , , , , , ,3,47,26, , , ,24,33,25, ,14, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23575052,29031837696,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23575052,1670831874399,,, , , , , , , , , ,3145728,23575021, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,530183080,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-12 12:41:56.617 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,28, , , , , , , , ,3,47,26, , , ,24,33,25, ,14, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23575052,29031780352,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23575052,1670831874399,,, , , , , , , , , ,3145728,23575021, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,11,397134696,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-12 12:42:56.620 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,28, , , , , , , , ,3,47,26, , , ,24,33,25, ,14, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23575052,29032398848,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23575052,1670831874399,,, , , , , , , , , ,3145728,23575021, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,589024104,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-12 12:43:56.622 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,82, , , , , , , , ,3,47,26, , , ,24,33,25, ,21, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23580607,29032144896,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23580607,1670831874399,,, , , , , , , , , ,3145728,23580576,3,3,3,3, , , , , , ,2, ,3,1, , ,1, , , , , , , , , ,5555,2, , , , , , ,1,9,457917224,2, , , , , , ,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,4, , ,50,12,6, , , , , , , , , 
2022-12-12 12:44:56.625 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,28, , , , , , , , ,3,47,26, , , ,24,33,25, ,14, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23580607,29031034880,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23580607,1670831874399,,, , , , , , , , , ,3145728,23580576, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,11,324641496,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-12 12:45:56.627 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,28, , , , , , , , ,3,47,26, , , ,24,33,25, ,14, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23580607,29030883328,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23580607,1670831874399,,, , , , , , , , , ,3145728,23580576, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,516530904, , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-12 12:46:56.629 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,28, , , , , , , , ,3,47,26, , , ,24,33,25, ,14, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23580607,29030805504,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23580607,1670831874399,,, , , , , , , , , ,3145728,23580576, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,7,383645384, , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-12 12:47:56.634 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,28, , , , , , , , ,3,47,26, , , ,24,33,25, ,14, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23580607,29030281216,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23580607,1670831874399,,, , , , , , , , , ,3145728,23580576, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,575534792, , , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,4, , , , , , , , , , 
2022-12-12 12:48:56.636 UTC, , , , , , , , , ,1469,4990669,1836752,6720, ,47, ,82, , , , , , , , ,3,47,26, , , ,24,33,25, ,21, , , , , , , , , , , , , , ,23084759,105, ,23064325, , , , ,23586162,29030207488,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23586162,1670831874399,,, , , , , , , , , ,3145728,23586131,1,1,1,1, , , , , , ,2, ,3,1, , ,1, , , , , , , , , ,5555,2, , , , , , ,1,18,444331336, , , , , , , ,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,4, , ,50,12,6, , , , , , , , , 
