"_id";"timestamp";"eventName";"transactionId";"userId";"trackingIds";"runAs";"objectId";"operation";"before";"after";"changedFields";"revision";"component";"realm"
"4f1ab200-c54e-4da3-bcc7-2eedca9e027c-503";"2022-12-01T09:23:25.610Z";"AM-CONFIG-CHANGE";"4f1ab200-c54e-4da3-bcc7-2eedca9e027c-500";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"UPDATE";;;"[""sunKeyValue""]";;;"/"
"784abb1f-9ca5-47f6-856a-040c6f43e0a1-468";"2022-12-01T12:21:57.078Z";"AM-CONFIG-CHANGE";"784abb1f-9ca5-47f6-856a-040c6f43e0a1-466";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=GlobalConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;
"784abb1f-9ca5-47f6-856a-040c6f43e0a1-470";"2022-12-01T12:21:57.094Z";"AM-CONFIG-CHANGE";"784abb1f-9ca5-47f6-856a-040c6f43e0a1-466";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"784abb1f-9ca5-47f6-856a-040c6f43e0a1-473";"2022-12-01T12:21:57.100Z";"AM-CONFIG-CHANGE";"784abb1f-9ca5-47f6-856a-040c6f43e0a1-466";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=PluginConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"784abb1f-9ca5-47f6-856a-040c6f43e0a1-476";"2022-12-01T12:21:57.127Z";"AM-CONFIG-CHANGE";"784abb1f-9ca5-47f6-856a-040c6f43e0a1-466";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=Instances,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"784abb1f-9ca5-47f6-856a-040c6f43e0a1-480";"2022-12-01T12:21:57.136Z";"AM-CONFIG-CHANGE";"784abb1f-9ca5-47f6-856a-040c6f43e0a1-466";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"784abb1f-9ca5-47f6-856a-040c6f43e0a1-483";"2022-12-01T12:21:57.175Z";"AM-CONFIG-CHANGE";"784abb1f-9ca5-47f6-856a-040c6f43e0a1-466";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"784abb1f-9ca5-47f6-856a-040c6f43e0a1-530";"2022-12-01T12:21:59.514Z";"AM-CONFIG-CHANGE";"784abb1f-9ca5-47f6-856a-040c6f43e0a1-528";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"UPDATE";;;"[""sunKeyValue""]";;;"/"
"784abb1f-9ca5-47f6-856a-040c6f43e0a1-2007";"2022-12-01T12:28:40.051Z";"AM-CONFIG-CHANGE";"784abb1f-9ca5-47f6-856a-040c6f43e0a1-2000";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingchain,ou=Configurations,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthConfiguration,ou=services,dc=openam,dc=openidentityplatform,dc=org";"UPDATE";;;"[""sunKeyValue""]";;;"/"
"d99bda94-77e1-47cb-aa37-ba1a497e6d8b-1082";"2022-12-01T12:36:38.071Z";"AM-CONFIG-CHANGE";"d99bda94-77e1-47cb-aa37-ba1a497e6d8b-1080";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=GlobalConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;
"d99bda94-77e1-47cb-aa37-ba1a497e6d8b-1084";"2022-12-01T12:36:38.097Z";"AM-CONFIG-CHANGE";"d99bda94-77e1-47cb-aa37-ba1a497e6d8b-1080";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"d99bda94-77e1-47cb-aa37-ba1a497e6d8b-1086";"2022-12-01T12:36:38.114Z";"AM-CONFIG-CHANGE";"d99bda94-77e1-47cb-aa37-ba1a497e6d8b-1080";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=PluginConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"d99bda94-77e1-47cb-aa37-ba1a497e6d8b-1090";"2022-12-01T12:36:38.131Z";"AM-CONFIG-CHANGE";"d99bda94-77e1-47cb-aa37-ba1a497e6d8b-1080";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=Instances,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"d99bda94-77e1-47cb-aa37-ba1a497e6d8b-1092";"2022-12-01T12:36:38.160Z";"AM-CONFIG-CHANGE";"d99bda94-77e1-47cb-aa37-ba1a497e6d8b-1080";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"d99bda94-77e1-47cb-aa37-ba1a497e6d8b-1097";"2022-12-01T12:36:38.206Z";"AM-CONFIG-CHANGE";"d99bda94-77e1-47cb-aa37-ba1a497e6d8b-1080";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"d99bda94-77e1-47cb-aa37-ba1a497e6d8b-1139";"2022-12-01T12:36:40.690Z";"AM-CONFIG-CHANGE";"d99bda94-77e1-47cb-aa37-ba1a497e6d8b-1136";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"UPDATE";;;"[""sunKeyValue""]";;;"/"
"f9933935-7f9e-4792-a706-565192bd6dec-602";"2022-12-01T12:44:48.219Z";"AM-CONFIG-CHANGE";"f9933935-7f9e-4792-a706-565192bd6dec-600";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=GlobalConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;
"f9933935-7f9e-4792-a706-565192bd6dec-604";"2022-12-01T12:44:48.250Z";"AM-CONFIG-CHANGE";"f9933935-7f9e-4792-a706-565192bd6dec-600";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"f9933935-7f9e-4792-a706-565192bd6dec-606";"2022-12-01T12:44:48.263Z";"AM-CONFIG-CHANGE";"f9933935-7f9e-4792-a706-565192bd6dec-600";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=PluginConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"f9933935-7f9e-4792-a706-565192bd6dec-610";"2022-12-01T12:44:48.271Z";"AM-CONFIG-CHANGE";"f9933935-7f9e-4792-a706-565192bd6dec-600";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=Instances,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"f9933935-7f9e-4792-a706-565192bd6dec-614";"2022-12-01T12:44:48.296Z";"AM-CONFIG-CHANGE";"f9933935-7f9e-4792-a706-565192bd6dec-600";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"f9933935-7f9e-4792-a706-565192bd6dec-616";"2022-12-01T12:44:48.360Z";"AM-CONFIG-CHANGE";"f9933935-7f9e-4792-a706-565192bd6dec-600";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"f9933935-7f9e-4792-a706-565192bd6dec-655";"2022-12-01T12:44:50.341Z";"AM-CONFIG-CHANGE";"f9933935-7f9e-4792-a706-565192bd6dec-652";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"UPDATE";;;"[""sunKeyValue""]";;;"/"
"cc9ca67a-d526-45f8-bb64-bc22325ec62c-657";"2022-12-02T09:20:25.140Z";"AM-CONFIG-CHANGE";"cc9ca67a-d526-45f8-bb64-bc22325ec62c-655";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=GlobalConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;
"cc9ca67a-d526-45f8-bb64-bc22325ec62c-659";"2022-12-02T09:20:25.156Z";"AM-CONFIG-CHANGE";"cc9ca67a-d526-45f8-bb64-bc22325ec62c-655";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"cc9ca67a-d526-45f8-bb64-bc22325ec62c-661";"2022-12-02T09:20:25.163Z";"AM-CONFIG-CHANGE";"cc9ca67a-d526-45f8-bb64-bc22325ec62c-655";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=PluginConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"cc9ca67a-d526-45f8-bb64-bc22325ec62c-663";"2022-12-02T09:20:25.171Z";"AM-CONFIG-CHANGE";"cc9ca67a-d526-45f8-bb64-bc22325ec62c-655";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=Instances,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"cc9ca67a-d526-45f8-bb64-bc22325ec62c-667";"2022-12-02T09:20:25.176Z";"AM-CONFIG-CHANGE";"cc9ca67a-d526-45f8-bb64-bc22325ec62c-655";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"cc9ca67a-d526-45f8-bb64-bc22325ec62c-672";"2022-12-02T09:20:25.230Z";"AM-CONFIG-CHANGE";"cc9ca67a-d526-45f8-bb64-bc22325ec62c-655";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"cc9ca67a-d526-45f8-bb64-bc22325ec62c-725";"2022-12-02T09:20:28.314Z";"AM-CONFIG-CHANGE";"cc9ca67a-d526-45f8-bb64-bc22325ec62c-723";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"UPDATE";;;"[""sunKeyValue""]";;;"/"
"c69d7e06-fea1-4f2f-8744-97fe8d9ba493-500";"2022-12-02T09:24:01.896Z";"AM-CONFIG-CHANGE";"c69d7e06-fea1-4f2f-8744-97fe8d9ba493-498";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=GlobalConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;
"c69d7e06-fea1-4f2f-8744-97fe8d9ba493-502";"2022-12-02T09:24:01.923Z";"AM-CONFIG-CHANGE";"c69d7e06-fea1-4f2f-8744-97fe8d9ba493-498";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"c69d7e06-fea1-4f2f-8744-97fe8d9ba493-504";"2022-12-02T09:24:01.935Z";"AM-CONFIG-CHANGE";"c69d7e06-fea1-4f2f-8744-97fe8d9ba493-498";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=PluginConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"c69d7e06-fea1-4f2f-8744-97fe8d9ba493-508";"2022-12-02T09:24:01.945Z";"AM-CONFIG-CHANGE";"c69d7e06-fea1-4f2f-8744-97fe8d9ba493-498";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=Instances,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"c69d7e06-fea1-4f2f-8744-97fe8d9ba493-510";"2022-12-02T09:24:01.977Z";"AM-CONFIG-CHANGE";"c69d7e06-fea1-4f2f-8744-97fe8d9ba493-498";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"c69d7e06-fea1-4f2f-8744-97fe8d9ba493-515";"2022-12-02T09:24:02.044Z";"AM-CONFIG-CHANGE";"c69d7e06-fea1-4f2f-8744-97fe8d9ba493-498";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"c69d7e06-fea1-4f2f-8744-97fe8d9ba493-566";"2022-12-02T09:24:04.383Z";"AM-CONFIG-CHANGE";"c69d7e06-fea1-4f2f-8744-97fe8d9ba493-564";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"UPDATE";;;"[""sunKeyValue""]";;;"/"
"261b7c24-b4d2-4d35-8f39-804c970cf5a0-411";"2022-12-02T09:39:01.369Z";"AM-CONFIG-CHANGE";"261b7c24-b4d2-4d35-8f39-804c970cf5a0-409";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=GlobalConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;
"261b7c24-b4d2-4d35-8f39-804c970cf5a0-413";"2022-12-02T09:39:01.417Z";"AM-CONFIG-CHANGE";"261b7c24-b4d2-4d35-8f39-804c970cf5a0-409";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"261b7c24-b4d2-4d35-8f39-804c970cf5a0-415";"2022-12-02T09:39:01.438Z";"AM-CONFIG-CHANGE";"261b7c24-b4d2-4d35-8f39-804c970cf5a0-409";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=PluginConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"261b7c24-b4d2-4d35-8f39-804c970cf5a0-419";"2022-12-02T09:39:01.461Z";"AM-CONFIG-CHANGE";"261b7c24-b4d2-4d35-8f39-804c970cf5a0-409";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=Instances,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"261b7c24-b4d2-4d35-8f39-804c970cf5a0-421";"2022-12-02T09:39:01.479Z";"AM-CONFIG-CHANGE";"261b7c24-b4d2-4d35-8f39-804c970cf5a0-409";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"261b7c24-b4d2-4d35-8f39-804c970cf5a0-424";"2022-12-02T09:39:01.500Z";"AM-CONFIG-CHANGE";"261b7c24-b4d2-4d35-8f39-804c970cf5a0-409";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"261b7c24-b4d2-4d35-8f39-804c970cf5a0-469";"2022-12-02T09:39:05.647Z";"AM-CONFIG-CHANGE";"261b7c24-b4d2-4d35-8f39-804c970cf5a0-467";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"UPDATE";;;"[""sunKeyValue""]";;;"/"
"7c818d67-51f9-4a6b-8c7c-5af4cad6f7a1-406";"2022-12-02T09:50:59.293Z";"AM-CONFIG-CHANGE";"7c818d67-51f9-4a6b-8c7c-5af4cad6f7a1-404";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=GlobalConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;
"7c818d67-51f9-4a6b-8c7c-5af4cad6f7a1-408";"2022-12-02T09:50:59.312Z";"AM-CONFIG-CHANGE";"7c818d67-51f9-4a6b-8c7c-5af4cad6f7a1-404";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"7c818d67-51f9-4a6b-8c7c-5af4cad6f7a1-410";"2022-12-02T09:50:59.332Z";"AM-CONFIG-CHANGE";"7c818d67-51f9-4a6b-8c7c-5af4cad6f7a1-404";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=PluginConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"7c818d67-51f9-4a6b-8c7c-5af4cad6f7a1-414";"2022-12-02T09:50:59.344Z";"AM-CONFIG-CHANGE";"7c818d67-51f9-4a6b-8c7c-5af4cad6f7a1-404";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=Instances,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"7c818d67-51f9-4a6b-8c7c-5af4cad6f7a1-416";"2022-12-02T09:50:59.360Z";"AM-CONFIG-CHANGE";"7c818d67-51f9-4a6b-8c7c-5af4cad6f7a1-404";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"7c818d67-51f9-4a6b-8c7c-5af4cad6f7a1-421";"2022-12-02T09:50:59.394Z";"AM-CONFIG-CHANGE";"7c818d67-51f9-4a6b-8c7c-5af4cad6f7a1-404";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"7c818d67-51f9-4a6b-8c7c-5af4cad6f7a1-461";"2022-12-02T09:51:01.234Z";"AM-CONFIG-CHANGE";"7c818d67-51f9-4a6b-8c7c-5af4cad6f7a1-458";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"UPDATE";;;"[""sunKeyValue""]";;;"/"
"1c4e31cd-d9eb-4cad-9a5b-559ebe84b712-402";"2022-12-02T10:09:37.805Z";"AM-CONFIG-CHANGE";"1c4e31cd-d9eb-4cad-9a5b-559ebe84b712-400";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=GlobalConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;
"1c4e31cd-d9eb-4cad-9a5b-559ebe84b712-404";"2022-12-02T10:09:37.830Z";"AM-CONFIG-CHANGE";"1c4e31cd-d9eb-4cad-9a5b-559ebe84b712-400";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"1c4e31cd-d9eb-4cad-9a5b-559ebe84b712-406";"2022-12-02T10:09:37.838Z";"AM-CONFIG-CHANGE";"1c4e31cd-d9eb-4cad-9a5b-559ebe84b712-400";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=PluginConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"1c4e31cd-d9eb-4cad-9a5b-559ebe84b712-410";"2022-12-02T10:09:37.853Z";"AM-CONFIG-CHANGE";"1c4e31cd-d9eb-4cad-9a5b-559ebe84b712-400";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=Instances,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"1c4e31cd-d9eb-4cad-9a5b-559ebe84b712-412";"2022-12-02T10:09:37.893Z";"AM-CONFIG-CHANGE";"1c4e31cd-d9eb-4cad-9a5b-559ebe84b712-400";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"1c4e31cd-d9eb-4cad-9a5b-559ebe84b712-416";"2022-12-02T10:09:37.970Z";"AM-CONFIG-CHANGE";"1c4e31cd-d9eb-4cad-9a5b-559ebe84b712-400";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"1c4e31cd-d9eb-4cad-9a5b-559ebe84b712-457";"2022-12-02T10:09:40.097Z";"AM-CONFIG-CHANGE";"1c4e31cd-d9eb-4cad-9a5b-559ebe84b712-454";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=typingmodule,ou=default,ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"UPDATE";;;"[""sunKeyValue""]";;;"/"
"1c9e1148-037e-4081-8484-3dc4210828f9-400";"2022-12-02T10:40:21.570Z";"AM-CONFIG-CHANGE";"1c9e1148-037e-4081-8484-3dc4210828f9-398";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=GlobalConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;
"1c9e1148-037e-4081-8484-3dc4210828f9-402";"2022-12-02T10:40:21.589Z";"AM-CONFIG-CHANGE";"1c9e1148-037e-4081-8484-3dc4210828f9-398";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=OrganizationConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"1c9e1148-037e-4081-8484-3dc4210828f9-404";"2022-12-02T10:40:21.599Z";"AM-CONFIG-CHANGE";"1c9e1148-037e-4081-8484-3dc4210828f9-398";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=PluginConfig,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
"1c9e1148-037e-4081-8484-3dc4210828f9-408";"2022-12-02T10:40:21.608Z";"AM-CONFIG-CHANGE";"1c9e1148-037e-4081-8484-3dc4210828f9-398";;;"id=amadmin,ou=user,dc=openam,dc=openidentityplatform,dc=org";"ou=Instances,ou=1.0,ou=iPlanetAMAuthTypingAuthService,ou=services,dc=openam,dc=openidentityplatform,dc=org";"CREATE";;;;;;"/"
